observations,WM-hypointensities
594,-1.330923979991673
1002,-0.2824990985402505
1001,-0.30438556684611134
153,-1.5151151148770434
456,-2.11049266293568
65,-0.36548977544984934
569,-1.1911983848871368
659,-0.4995936133602707
376,-0.46246323984214266
62,-1.0875790042285134
315,-1.0903749487271521
483,-0.19374367024544525
351,-0.14197498315183332
534,-0.23042905120268803
377,-0.11322540547138238
695,-0.13398768538634956
18,-0.14518185990166796
165,-0.09570655920321598
409,-0.11563271621900123
110,-0.43557256968236907
103,-0.5217029540945007
199,-0.32827320550509925
337,-0.1730371740882062
235,-0.16283988434052257
369,-0.27205728871221635
190,-0.7669712056402919
622,-1.112496670925827
789,-3.969797197332117
1061,-0.45404470696197813
765,-0.1567534719100299
835,-1.3450355117073374
136,-0.9083834115478132
661,-0.6162692964106704
500,-0.3557026500519073
193,-0.09348788330368699
118,-0.651708980546892
691,-0.881139422674436
166,-0.11081921410564048
173,-0.13202960163707125
1028,-0.5010557516920664
164,-0.39985000023064543
148,-0.09291072382312263
450,-1.3675443241347371
430,-2.2402071163922703
1000,-0.34874446228490147
612,-1.3220089913877835
478,-0.12225327397991415
571,-1.189335931636534
232,-0.5331610376643534
782,-0.35991580409834545
559,-0.5995462241267294
773,-0.2900809382743139
558,-0.1679890054833969
216,-2.416478592671238
671,-0.1542580591508135
31,-0.2926994307653162
583,-1.8260328147673783
278,-0.40707386250810834
422,-0.147514799284648
332,-0.2764282038224227
32,-1.978785587821875
265,-0.21826339373506595
1040,-0.4432288045206789
433,-0.12458939757757541
1011,-0.4329334493402409
597,-0.6965640204283943
585,-0.33908253535785177
316,-0.41500305081491
991,-0.5969214250521943
168,-0.5123507830617481
42,-1.6241322943284597
625,-1.2377897842456116
1053,-0.09856805510755187
650,-1.308088774391056
673,-0.6053874127490133
471,-0.12149252378756607
374,-0.22523322438480461
174,-0.2254200070730398
807,-0.8581245202564407
836,-1.2164879130192932
451,-1.180045193817926
809,-0.543712918895652
615,-0.8504663105210811
192,-0.13213536846250498
80,-0.5187012272203843
74,-0.6788978458355616
77,-0.40509773011994765
348,-0.6056217693033936
632,-1.8753745334773435
76,-2.006044799335979
745,-2.2251230641235296
208,-0.14201632673555797
407,-0.38687967365285375
84,-0.34234929350365634
580,-1.014134878102594
455,-0.11407066775236814
119,-2.3405044428652917
601,-1.7427562228568834
798,-1.1686284380876575
489,-0.32418293309416285
469,-0.1993349002569582
472,-0.2651911530499632
561,-0.31916377161666565
787,-0.681344726779673
882,-0.7142806395182426
1005,-0.38634919791258715
401,-0.08132284352257227
221,-0.3557113780609386
802,-1.3919559659169447
436,-0.15504606854263217
344,-0.2632382477144151
603,-0.9997944774719799
998,-0.82950217060248
276,-0.5659719680101722
826,-0.7262288000502566
249,-0.5867662420845704
286,-0.19437908939214282
268,-0.23203504388952437
1009,-0.27788926751739823
473,-0.10237351524364037
1044,-3.2720167887286316
383,-0.6196002735728169
176,-0.24646626100341765
607,-1.3902706201896484
528,-0.2562145146581997
533,-0.27272955392938736
851,-0.24541201198092813
537,-0.12449594628318182
485,-0.22499965843758696
113,-0.20573932986133678
530,-0.37766951283924055
370,-0.4086030180510305
848,-0.3040313054818841
990,-0.2260565368271244
570,-1.1208966489618015
1010,-0.5778825879110249
844,-0.8816706757499194
81,-1.024466215812991
251,-0.11267663850600758
70,-0.11130656844313133
877,-0.6219238848716583
46,-2.676664612521974
243,-0.09568402158048007
535,-2.105645358509274
620,-1.0975771786006254
1072,-0.19334964408204336
589,-0.9393509169237764
1056,-0.4748311300991616
689,-0.4414491555463454
1030,-0.25659214138576186
368,-0.10319772596883037
149,-0.3701151279623165
767,-0.4322938409872598
855,-0.31477618383700734
371,-0.23551668517053223
170,-0.32798028265338225
794,-1.0776753566720139
98,-0.18178288255393643
525,-0.1134558559441873
608,-0.19978759544849395
756,-1.7173924435585917
75,-0.12830449336036173
1008,-1.053707064734615
694,-0.1745739822279673
510,-0.3809749515061394
598,-16.865980411572444
493,-1.6296657555351621
0,-0.1370961141104593
6,-0.6282603219759294
643,-1.1815679618249557
849,-0.6497628710844585
141,-0.2587225457054641
97,-0.1388197909383798
161,-0.6103333830433659
1045,-0.2073988436060503
146,-0.8428869110720794
227,-1.7178171431827274
228,-0.5860353805954003
424,-0.7266477798685601
993,-0.1745402033007094
128,-0.2568081515198368
410,-0.12418825183110692
341,-0.424437967283526
477,-0.1991389462251426
2,-0.38550072072550545
1075,-0.23606470250945036
683,-0.36428966149919295
853,-0.5505504683477328
575,-0.20602728278458998
280,-0.28284804687570725
398,-1.1955775034348588
29,-0.28538111543975164
215,-0.13973226060192873
652,-2.8337856014997347
639,-0.7912065628214756
860,-0.5843814836254718
366,-0.08589177100377325
299,-0.5161740560200407
828,-0.6304874718292343
287,-0.182337229708422
388,-0.8545904439239431
665,-0.9023475128334264
494,-0.12032609527021275
460,-0.411181091195141
1064,-0.18258379233125344
870,-1.1100436211488363
425,-0.15900998609298808
754,-1.5755617047354848
349,-0.13907757482986804
338,-0.328619456068264
524,-0.24511778858668234
552,-0.8829410402284519
563,-0.6444940166300673
16,-0.913562374357711
253,-0.15622172803686413
769,-0.0935468326539961
627,-0.9169201515115643
526,-0.18065620147497058
43,-0.6968673138239903
1022,-0.40271970660301476
261,-1.8300613613382835
852,-1.427698267982951
1036,-0.27876259284201627
172,-3.3182382375100925
125,-2.0676420246230935
1060,-0.15904674315981362
531,-1.6266512864212477
1063,-0.20844455066696257
397,-0.8564577136150006
498,-0.08909137827321006
1026,-0.9814531139455712
296,-0.34630325115925387
768,-0.42848763466806516
751,-2.007608667434858
986,-0.20764545595508344
342,-0.6100060081802786
511,-0.2543036832189464
59,-0.17206127726919407
50,-1.0604874601147236
1074,-0.12336430485729329
649,-2.604177739983004
638,-3.763206599818756
1,-0.48937900182070165
270,-1.1717082919626804
297,-0.19965324563825324
155,-0.18803783028698154
819,-0.9345723085567117
742,-2.517578953159136
197,-0.11866295975366342
1042,-0.8164558027468302
36,-2.698110121548293
360,-0.16958754924138716
614,-1.2015675969321236
651,-0.8143691334191261
808,-0.37266511769240385
866,-0.6194288417098871
501,-0.3735635419323145
685,-0.3170503437411948
637,-1.2152255630951945
158,-0.15757330973312422
470,-7.905605125124995
556,-0.18903582165696578
829,-1.0183999538043014
252,-5.041287921494648
1034,-0.11228267695770122
797,-0.1048675993483773
488,-0.2695193992474522
781,-0.20073952641355924
492,-1.061814252034622
139,-0.3182361898388785
758,-1.1123532454084968
37,-0.19986839631324815
688,-0.3354495402946706
800,-0.21442832294793637
864,-0.9959354448393497
821,-0.18527497477435714
830,-0.9323477844482112
606,-0.2451063743328449
385,-0.09564217996561805
35,-1.8307973112707572
479,-0.5668608993075815
576,-1.08381796316679
41,-0.45305139998271093
555,-0.550230093722763
189,-0.09244047903682119
328,-0.25152499402420353
442,-0.3573172163030714
840,-1.2964120482633823
292,-0.11361729883688158
17,-0.1353265244414652
496,-0.31214449873535605
329,-0.21612648508105564
309,-0.7018840132556619
421,-3.0819176473262577
440,-0.22259485754635797
839,-1.817854936140201
9,-0.1517241778122362
834,-0.13250437052811734
690,-0.17406949971387078
684,-0.6462729135361761
467,-0.1262856375498013
100,-0.1971353668500544
66,-0.19184020596302798
1068,-0.1591296119549572
463,-0.18983840421788323
112,-1.6497346148815768
353,-0.16360253990466267
246,-0.5917242494294812
595,-1.2584261714449436
167,-1.8136680887115935
693,-3.1146070116303743
45,-2.764535184212086
131,-0.860835521727483
254,-2.1941051872543835
762,-1.11819438035238
25,-0.1678870538905665
491,-0.227022032838502
403,-0.24471709782869078
541,-0.11256037858265597
102,-0.27901611395947107
514,-0.7291667761058404
415,-0.17643802082221244
214,-0.25702973782851407
805,-0.3110402924204352
634,-5.878149131092423
820,-1.0117207690331063
121,-1.2034059288336318
878,-0.118575622109102
156,-0.5828607285287166
653,-1.2008592327944834
260,-0.2924661022102092
384,-0.1263025130415003
609,-1.4100011877100438
764,-1.2406466120078978
104,-0.35087706458672785
588,-0.6607732395582566
1039,-0.4547722619520253
799,-0.4719698979542118
122,-0.47503559798000794
780,-0.20315280518230275
590,-0.4708747559676601
858,-0.36726190359318145
336,-0.6078245958300265
645,-1.1707774477385477
63,-0.18988388607687234
538,-0.13049621464489833
550,-0.715721073278814
1015,-0.5040734577251843
1071,-0.1417953206389064
94,-0.19627987666668426
213,-0.8712560762825841
865,-0.327884242386168
546,-0.16455349076120898
230,-3.2969034418414394
345,-0.23089111884408073
127,-0.43738750249607544
379,-0.16536982050540142
283,-0.2064876648804029
1058,-0.2746073634480307
419,-2.686796048350501
71,-1.9476037605121528
447,-0.26252801803660414
327,-0.2947608101408391
326,-0.5072628191684346
365,-0.31618081925857144
319,-0.09660609924402036
310,-0.1174374695656012
187,-0.7395609191543393
438,-0.08226645214843985
663,-0.6569560126827559
93,-0.2278243291465773
994,-0.9552299704297917
56,-0.16985571945469274
132,-0.2799224807100346
666,-0.1345086482031065
391,-0.29987524510037306
40,-2.5375214550840592
277,-0.13470751676582654
641,-1.3139185330845866
202,-0.9108154029765417
1013,-1.9187817844077095
618,-1.9822084200964027
24,-2.0540060224609227
54,-2.4444023774506882
801,-0.35749543455258725
847,-0.8807184507241608
340,-0.5131905774000167
771,-0.7849223191435182
1023,-2.5413172455833495
1062,-0.40269435245645807
372,-2.3613746492954584
